k_1x2x1 greedy 1 2 1 6.668544	k_1x2x1.greedy 0	k_1x2x1.greedy 4	k_1x2x1 openmp 1 2 1 13.102318	k_1x2x1.openmp 0	k_1x2x1.openmp 4
k_1x2x2 greedy 1 2 2 13.259946	k_1x2x2.greedy 0	k_1x2x2.greedy 6	k_1x2x2 openmp 1 2 2 27.122313	k_1x2x2.openmp 0	k_1x2x2.openmp 6
k_1x2x3 greedy 1 2 3 19.430235	k_1x2x3.greedy 0	k_1x2x3.greedy 7	k_1x2x3 openmp 1 2 3 31.380275	k_1x2x3.openmp 0	k_1x2x3.openmp 7
k_1x2x4 greedy 1 2 4 22.458405	k_1x2x4.greedy 0	k_1x2x4.greedy 9	k_1x2x4 openmp 1 2 4 29.770236	k_1x2x4.openmp 0	k_1x2x4.openmp 9
k_1x2x5 greedy 1 2 5 23.341938	k_1x2x5.greedy 0	k_1x2x5.greedy 11	k_1x2x5 openmp 1 2 5 34.365576	k_1x2x5.openmp 0	k_1x2x5.openmp 11
k_1x2x6 greedy 1 2 6 24.093415	k_1x2x6.greedy 0	k_1x2x6.greedy 13	k_1x2x6 openmp 1 2 6 32.156272	k_1x2x6.openmp 0	k_1x2x6.openmp 14
k_1x2x7 greedy 1 2 7 23.410464	k_1x2x7.greedy 0	k_1x2x7.greedy 14	k_1x2x7 openmp 1 2 7 33.713602	k_1x2x7.openmp 0	k_1x2x7.openmp 15
k_1x2x8 greedy 1 2 8 24.911402	k_1x2x8.greedy 0	k_1x2x8.greedy 15	k_1x2x8 openmp 1 2 8 34.753362	k_1x2x8.openmp 0	k_1x2x8.openmp 16
k_1x2x9 greedy 1 2 9 23.964176	k_1x2x9.greedy 0	k_1x2x9.greedy 22	k_1x2x9 openmp 1 2 9 33.920750	k_1x2x9.openmp 0	k_1x2x9.openmp 17
k_1x3x10 greedy 1 3 10 23.727875	k_1x3x10.greedy 0	k_1x3x10.greedy 18	k_1x3x10 openmp 1 3 10 36.747448	k_1x3x10.openmp 0	k_1x3x10.openmp 18
k_1x3x11 greedy 1 3 11 23.729289	k_1x3x11.greedy 0	k_1x3x11.greedy 19	k_1x3x11 openmp 1 3 11 36.882919	k_1x3x11.openmp 0	k_1x3x11.openmp 19
k_1x3x12 greedy 1 3 12 24.666719	k_1x3x12.greedy 0	k_1x3x12.greedy 20	k_1x3x12 openmp 1 3 12 37.598538	k_1x3x12.openmp 0	k_1x3x12.openmp 20
k_1x3x13 greedy 1 3 13 24.107362	k_1x3x13.greedy 0	k_1x3x13.greedy 21	k_1x3x13 openmp 1 3 13 37.282155	k_1x3x13.openmp 0	k_1x3x13.openmp 21
k_1x3x14 greedy 1 3 14 24.463672	k_1x3x14.greedy 0	k_1x3x14.greedy 22	k_1x3x14 openmp 1 3 14 37.235794	k_1x3x14.openmp 0	k_1x3x14.openmp 22
k_1x3x1 greedy 1 3 1 6.890222	k_1x3x1.greedy 0	k_1x3x1.greedy 5	k_1x3x1 openmp 1 3 1 16.668911	k_1x3x1.openmp 0	k_1x3x1.openmp 5
k_1x3x2 greedy 1 3 2 13.433835	k_1x3x2.greedy 0	k_1x3x2.greedy 7	k_1x3x2 openmp 1 3 2 25.155819	k_1x3x2.openmp 0	k_1x3x2.openmp 7
k_1x3x3 greedy 1 3 3 19.530757	k_1x3x3.greedy 0	k_1x3x3.greedy 9	k_1x3x3 openmp 1 3 3 32.005240	k_1x3x3.openmp 0	k_1x3x3.openmp 8
k_1x3x4 greedy 1 3 4 21.686611	k_1x3x4.greedy 0	k_1x3x4.greedy 13	k_1x3x4 openmp 1 3 4 31.613756	k_1x3x4.openmp 0	k_1x3x4.openmp 13
k_1x3x5 greedy 1 3 5 22.925776	k_1x3x5.greedy 0	k_1x3x5.greedy 16	k_1x3x5 openmp 1 3 5 34.534082	k_1x3x5.openmp 0	k_1x3x5.openmp 12
k_1x3x6 greedy 1 3 6 23.442999	k_1x3x6.greedy 0	k_1x3x6.greedy 17	k_1x3x6 openmp 1 3 6 34.880434	k_1x3x6.openmp 0	k_1x3x6.openmp 14
k_1x3x7 greedy 1 3 7 23.194609	k_1x3x7.greedy 0	k_1x3x7.greedy 18	k_1x3x7 openmp 1 3 7 35.510706	k_1x3x7.openmp 0	k_1x3x7.openmp 15
k_1x3x8 greedy 1 3 8 24.105818	k_1x3x8.greedy 0	k_1x3x8.greedy 16	k_1x3x8 openmp 1 3 8 34.435518	k_1x3x8.openmp 0	k_1x3x8.openmp 16
k_1x3x9 greedy 1 3 9 23.427232	k_1x3x9.greedy 0	k_1x3x9.greedy 17	k_1x3x9 openmp 1 3 9 36.145725	k_1x3x9.openmp 0	k_1x3x9.openmp 17
k_1x4x10 greedy 1 4 10 23.824001	k_1x4x10.greedy 0	k_1x4x10.greedy 19	k_1x4x10 openmp 1 4 10 36.406546	k_1x4x10.openmp 0	k_1x4x10.openmp 18
k_1x4x11 greedy 1 4 11 23.800463	k_1x4x11.greedy 0	k_1x4x11.greedy 20	k_1x4x11 openmp 1 4 11 36.601195	k_1x4x11.openmp 0	k_1x4x11.openmp 19
k_1x4x12 greedy 1 4 12 24.655128	k_1x4x12.greedy 0	k_1x4x12.greedy 21	k_1x4x12 openmp 1 4 12 37.116187	k_1x4x12.openmp 0	k_1x4x12.openmp 20
k_1x4x1 greedy 1 4 1 6.904517	k_1x4x1.greedy 0	k_1x4x1.greedy 6	k_1x4x1 openmp 1 4 1 17.764862	k_1x4x1.openmp 0	k_1x4x1.openmp 6
k_1x4x2 greedy 1 4 2 13.413500	k_1x4x2.greedy 0	k_1x4x2.greedy 8	k_1x4x2 openmp 1 4 2 25.173867	k_1x4x2.openmp 0	k_1x4x2.openmp 8
k_1x4x3 greedy 1 4 3 19.689936	k_1x4x3.greedy 0	k_1x4x3.greedy 10	k_1x4x3 openmp 1 4 3 29.194787	k_1x4x3.openmp 0	k_1x4x3.openmp 10
k_1x4x4 greedy 1 4 4 22.179722	k_1x4x4.greedy 0	k_1x4x4.greedy 15	k_1x4x4 openmp 1 4 4 32.736737	k_1x4x4.openmp 0	k_1x4x4.openmp 15
