k_1x6x2 gcc 1 6 2 8.135777	k_1x6x2.gcc 0	k_1x6x2.gcc 9	k_1x6x2 greedy 1 6 2 8.153550	k_1x6x2.greedy 0	k_1x6x2.greedy 8
k_1x6x3 gcc 1 6 3 10.030353	k_1x6x3.gcc 0	k_1x6x3.gcc 9	k_1x6x3 greedy 1 6 3 9.548154	k_1x6x3.greedy 0	k_1x6x3.greedy 9
k_1x6x4 gcc 1 6 4 11.088979	k_1x6x4.gcc 0	k_1x6x4.gcc 10	k_1x6x4 greedy 1 6 4 10.004215	k_1x6x4.greedy 0	k_1x6x4.greedy 10
k_1x6x5 gcc 1 6 5 10.731919	k_1x6x5.gcc 0	k_1x6x5.gcc 14	k_1x6x5 greedy 1 6 5 10.671086	k_1x6x5.greedy 0	k_1x6x5.greedy 11
k_1x6x6 gcc 1 6 6 11.061118	k_1x6x6.gcc 0	k_1x6x6.gcc 15	k_1x6x6 greedy 1 6 6 10.814933	k_1x6x6.greedy 0	k_1x6x6.greedy 12
k_1x6x7 gcc 1 6 7 11.120685	k_1x6x7.gcc 0	k_1x6x7.gcc 15	k_1x6x7 greedy 1 6 7 11.281019	k_1x6x7.greedy 0	k_1x6x7.greedy 13
k_1x6x8 gcc 1 6 8 11.247096	k_1x6x8.gcc 0	k_1x6x8.gcc 18	k_1x6x8 greedy 1 6 8 10.372492	k_1x6x8.greedy 0	k_1x6x8.greedy 14
k_1x7x1 gcc 1 7 1 4.374136	k_1x7x1.gcc 0	k_1x7x1.gcc 6	k_1x7x1 greedy 1 7 1 4.363076	k_1x7x1.greedy 0	k_1x7x1.greedy 8
k_1x7x2 gcc 1 7 2 8.248675	k_1x7x2.gcc 0	k_1x7x2.gcc 9	k_1x7x2 greedy 1 7 2 8.104861	k_1x7x2.greedy 0	k_1x7x2.greedy 9
k_1x7x3 gcc 1 7 3 9.811269	k_1x7x3.gcc 0	k_1x7x3.gcc 10	k_1x7x3 greedy 1 7 3 9.344896	k_1x7x3.greedy 0	k_1x7x3.greedy 10
k_1x7x4 gcc 1 7 4 10.213907	k_1x7x4.gcc 0	k_1x7x4.gcc 14	k_1x7x4 greedy 1 7 4 9.760235	k_1x7x4.greedy 0	k_1x7x4.greedy 11
k_1x7x5 gcc 1 7 5 11.059503	k_1x7x5.gcc 0	k_1x7x5.gcc 15	k_1x7x5 greedy 1 7 5 11.250437	k_1x7x5.greedy 0	k_1x7x5.greedy 12
k_1x7x6 gcc 1 7 6 11.202738	k_1x7x6.gcc 0	k_1x7x6.gcc 16	k_1x7x6 greedy 1 7 6 10.666961	k_1x7x6.greedy 0	k_1x7x6.greedy 13
k_1x7x7 gcc 1 7 7 10.968313	k_1x7x7.gcc 0	k_1x7x7.gcc 19	k_1x7x7 greedy 1 7 7 11.162828	k_1x7x7.greedy 0	k_1x7x7.greedy 14
k_1x8x1 gcc 1 8 1 4.371864	k_1x8x1.gcc 0	k_1x8x1.gcc 6	k_1x8x1 greedy 1 8 1 4.334831	k_1x8x1.greedy 0	k_1x8x1.greedy 9
k_1x8x2 gcc 1 8 2 8.151990	k_1x8x2.gcc 0	k_1x8x2.gcc 10	k_1x8x2 greedy 1 8 2 8.084169	k_1x8x2.greedy 0	k_1x8x2.greedy 10
k_1x8x3 gcc 1 8 3 9.564554	k_1x8x3.gcc 0	k_1x8x3.gcc 11	k_1x8x3 greedy 1 8 3 8.827884	k_1x8x3.greedy 0	k_1x8x3.greedy 11
k_1x8x4 gcc 1 8 4 9.820468	k_1x8x4.gcc 0	k_1x8x4.gcc 15	k_1x8x4 greedy 1 8 4 8.151482	k_1x8x4.greedy 0	k_1x8x4.greedy 12
k_1x8x5 gcc 1 8 5 10.925734	k_1x8x5.gcc 0	k_1x8x5.gcc 16	k_1x8x5 greedy 1 8 5 10.871437	k_1x8x5.greedy 0	k_1x8x5.greedy 13
k_1x8x6 gcc 1 8 6 10.378241	k_1x8x6.gcc 0	k_1x8x6.gcc 18	k_1x8x6 greedy 1 8 6 10.462072	k_1x8x6.greedy 0	k_1x8x6.greedy 14
