k_3x1x2 greedy 3 1 2 16.862975	k_3x1x2.greedy 0	k_3x1x2.greedy 11
k_3x1x3 greedy 3 1 3 20.631579	k_3x1x3.greedy 0	k_3x1x3.greedy 15
k_3x1x4 greedy 3 1 4 9.752499	k_3x1x4.greedy 2	k_3x1x4.greedy 16
k_3x1x5 greedy 3 1 5 6.883111	k_3x1x5.greedy 10	k_3x1x5.greedy 16
k_3x1x6 greedy 3 1 6 7.463313	k_3x1x6.greedy 13	k_3x1x6.greedy 16
k_3x1x7 greedy 3 1 7 6.317839	k_3x1x7.greedy 19	k_3x1x7.greedy 16
k_3x2x1 greedy 3 2 1 7.376842	k_3x2x1.greedy 0	k_3x2x1.greedy 11
k_3x2x2 greedy 3 2 2 15.852276	k_3x2x2.greedy 0	k_3x2x2.greedy 16
k_3x2x3 greedy 3 2 3 20.267352	k_3x2x3.greedy 0	k_3x2x3.greedy 16
k_3x2x4 greedy 3 2 4 14.222271	k_3x2x4.greedy 11	k_3x2x4.greedy 16
k_3x2x5 greedy 3 2 5 10.364945	k_3x2x5.greedy 13	k_3x2x5.greedy 16
k_3x3x1 greedy 3 3 1 7.685723	k_3x3x1.greedy 0	k_3x3x1.greedy 15
k_3x3x2 greedy 3 3 2 15.538455	k_3x3x2.greedy 0	k_3x3x2.greedy 12
k_3x3x3 greedy 3 3 3 21.025818	k_3x3x3.greedy 0	k_3x3x3.greedy 16
k_3x4x1 greedy 3 4 1 7.918705	k_3x4x1.greedy 0	k_3x4x1.greedy 7
k_3x4x2 greedy 3 4 2 15.873037	k_3x4x2.greedy 0	k_3x4x2.greedy 12
k_3x5x1 greedy 3 5 1 7.256927	k_3x5x1.greedy 0	k_3x5x1.greedy 7
k_3x5x2 greedy 3 5 2 14.043109	k_3x5x2.greedy 0	k_3x5x2.greedy 12
k_3x6x1 greedy 3 6 1 7.166468	k_3x6x1.greedy 0	k_3x6x1.greedy 7
k_3x7x1 greedy 3 7 1 7.117725	k_3x7x1.greedy 0	k_3x7x1.greedy 7
k_4x1x1 greedy 4 1 1 9.338747	k_4x1x1.greedy 0	k_4x1x1.greedy 9
k_4x1x2 greedy 4 1 2 19.895591	k_4x1x2.greedy 0	k_4x1x2.greedy 14
k_4x1x3 greedy 4 1 3 21.125478	k_4x1x3.greedy 0	k_4x1x3.greedy 16
k_4x1x4 greedy 4 1 4 7.149636	k_4x1x4.greedy 9	k_4x1x4.greedy 16
k_4x1x5 greedy 4 1 5 7.478106	k_4x1x5.greedy 14	k_4x1x5.greedy 16
k_4x2x1 greedy 4 2 1 8.830938	k_4x2x1.greedy 0	k_4x2x1.greedy 14
k_4x2x2 greedy 4 2 2 20.225108	k_4x2x2.greedy 0	k_4x2x2.greedy 14
k_4x2x3 greedy 4 2 3 21.934885	k_4x2x3.greedy 0	k_4x2x3.greedy 16
k_4x2x4 greedy 4 2 4 10.725700	k_4x2x4.greedy 16	k_4x2x4.greedy 16
k_4x3x1 greedy 4 3 1 9.521753	k_4x3x1.greedy 0	k_4x3x1.greedy 9
k_4x3x2 greedy 4 3 2 19.915024	k_4x3x2.greedy 0	k_4x3x2.greedy 14
k_4x4x1 greedy 4 4 1 10.053103	k_4x4x1.greedy 0	k_4x4x1.greedy 9
k_4x4x2 greedy 4 4 2 21.416720	k_4x4x2.greedy 0	k_4x4x2.greedy 14
k_4x5x1 greedy 4 5 1 9.401952	k_4x5x1.greedy 0	k_4x5x1.greedy 9
k_5x1x1 greedy 5 1 1 12.535712	k_5x1x1.greedy 0	k_5x1x1.greedy 11
k_5x1x2 greedy 5 1 2 21.250162	k_5x1x2.greedy 0	k_5x1x2.greedy 15
k_5x1x3 greedy 5 1 3 6.981470	k_5x1x3.greedy 6	k_5x1x3.greedy 16
k_5x1x4 greedy 5 1 4 8.335911	k_5x1x4.greedy 13	k_5x1x4.greedy 16
k_5x2x1 greedy 5 2 1 11.431901	k_5x2x1.greedy 0	k_5x2x1.greedy 10
k_5x2x2 greedy 5 2 2 21.746127	k_5x2x2.greedy 0	k_5x2x2.greedy 16
k_5x2x3 greedy 5 2 3 11.370119	k_5x2x3.greedy 15	k_5x2x3.greedy 16
k_5x3x1 greedy 5 3 1 11.512039	k_5x3x1.greedy 0	k_5x3x1.greedy 11
k_5x3x2 greedy 5 3 2 21.520303	k_5x3x2.greedy 0	k_5x3x2.greedy 16
k_5x4x1 greedy 5 4 1 12.528028	k_5x4x1.greedy 0	k_5x4x1.greedy 11
k_6x1x1 greedy 6 1 1 13.299896	k_6x1x1.greedy 0	k_6x1x1.greedy 13
k_6x1x2 greedy 6 1 2 22.322026	k_6x1x2.greedy 0	k_6x1x2.greedy 16
k_6x1x3 greedy 6 1 3 8.075859	k_6x1x3.greedy 9	k_6x1x3.greedy 16
k_6x2x1 greedy 6 2 1 13.379700	k_6x2x1.greedy 0	k_6x2x1.greedy 11
k_6x2x2 greedy 6 2 2 22.228969	k_6x2x2.greedy 0	k_6x2x2.greedy 16
k_6x3x1 greedy 6 3 1 14.197841	k_6x3x1.greedy 0	k_6x3x1.greedy 13
k_7x1x1 greedy 7 1 1 17.054482	k_7x1x1.greedy 0	k_7x1x1.greedy 15
k_7x1x2 greedy 7 1 2 11.426087	k_7x1x2.greedy 2	k_7x1x2.greedy 16
k_7x1x3 greedy 7 1 3 8.879603	k_7x1x3.greedy 13	k_7x1x3.greedy 16
k_7x2x1 greedy 7 2 1 15.873282	k_7x2x1.greedy 0	k_7x2x1.greedy 12
k_7x2x2 greedy 7 2 2 10.968537	k_7x2x2.greedy 14	k_7x2x2.greedy 16
k_7x3x1 greedy 7 3 1 14.585854	k_7x3x1.greedy 0	k_7x3x1.greedy 15
k_8x1x1 greedy 8 1 1 17.857621	k_8x1x1.greedy 0	k_8x1x1.greedy 12
k_8x1x2 greedy 8 1 2 7.550925	k_8x1x2.greedy 5	k_8x1x2.greedy 16
k_8x2x1 greedy 8 2 1 16.250939	k_8x2x1.greedy 0	k_8x2x1.greedy 13
k_9x1x1 greedy 9 1 1 18.092943	k_9x1x1.greedy 0	k_9x1x1.greedy 13
k_9x1x2 greedy 9 1 2 8.231793	k_9x1x2.greedy 8	k_9x1x2.greedy 16
k_9x2x1 greedy 9 2 1 17.969231	k_9x2x1.greedy 0	k_9x2x1.greedy 14
